date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:47:32	1834512/1834512	---M--	200	added ('OK')	image/png	etag:%221bfe10-6138b141a00e5%22	http://localhost:8080/portfolio/wp-content/uploads/2024/03/mor3.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2024/03/mor3.png	(from http://localhost:8080/portfolio/works/morocco-gate/)
02:48:27	337920/337920	---M--	200	added ('OK')	image/png	etag:%2252800-6138b2151c75e%22	http://localhost:8080/portfolio/wp-content/uploads/2024/03/sahm2.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2024/03/sahm2.png	(from http://localhost:8080/portfolio/works/sahm-elnakaa/)
02:48:37	722127/722127	---M--	200	added ('OK')	image/png	etag:%22b04cf-6138b15126a5b%22	http://localhost:8080/portfolio/wp-content/uploads/2024/03/mor2.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2024/03/mor2.png	(from http://localhost:8080/portfolio/works/morocco-gate/)
02:48:37	1299/1299	---M--	200	added ('OK')	text/css	etag:%22513-6138b48530cd6%22	http://localhost:8080/portfolio/wp-content/uploads/elementor/css/post-944.css?ver=1710338795	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/elementor/css/post-9441216.css	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:48:45	14377/14377	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:48:38%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio/944	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio/944.json	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:48:48	2346/2346	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:48:45%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2Fworks%2Falkhabar-alyoum%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embede293.json	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:48:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:48:48%20GMT	http://localhost:8080/portfolio/?p=944	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/index2a95.html	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:48:53	2534/2534	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2000:48:50%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2Fworks%2Falkhabar-alyoum%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embedc97e	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:48:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:48:53%20GMT	http://localhost:8080/portfolio/works/alkhabar-alyoum	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/alkhabar-alyoum	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:49:12	1623773/1623773	---M--	200	added ('OK')	image/png	etag:%2218c6dd-6138b14b72485%22	http://localhost:8080/portfolio/wp-content/uploads/2024/03/mor4.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2024/03/mor4.png	(from http://localhost:8080/portfolio/works/morocco-gate/)
02:49:30	770406/770406	---M--	200	added ('OK')	image/png	etag:%22bc166-6138b21159c98%22	http://localhost:8080/portfolio/wp-content/uploads/2024/03/sahm3.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2024/03/sahm3.png	(from http://localhost:8080/portfolio/works/sahm-elnakaa/)
02:49:47	520771/520771	---M--	200	added ('OK')	image/png	etag:%227f243-6138b21971565%22	http://localhost:8080/portfolio/wp-content/uploads/2024/03/sahm1.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2024/03/sahm1.png	(from http://localhost:8080/portfolio/works/sahm-elnakaa/)
02:49:58	384510/384510	---M--	200	added ('OK')	image/png	etag:%225ddfe-6138b37feb2e7%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/alkhabar5.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/alkhabar5.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:50:46	363984/363984	---M--	200	added ('OK')	image/png	etag:%2258dd0-6138b39125aed%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/alkhabar2.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/alkhabar2.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:50:53	89074/89074	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:50:47%20GMT	http://localhost:8080/portfolio/works/tags/illustrator/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/illustrator/index.html	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:50:53	520798/520798	---M--	200	added ('OK')	image/png	etag:%227f25e-6138b38a7fccb%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/alkhabar3.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/alkhabar3.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:50:57	89024/89024	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:50:53%20GMT	http://localhost:8080/portfolio/works/tags/mockup/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/mockup/index.html	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:50:57	89054/89054	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:50:53%20GMT	http://localhost:8080/portfolio/works/tags/photoshop/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/tags/photoshop/index.html	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:51:00	657/657	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:50:57%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/95	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/95.json	(from http://localhost:8080/portfolio/works/cat/news/)
02:51:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:01%20GMT	http://localhost:8080/portfolio/works/cat/news	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/news	(from http://localhost:8080/portfolio/works/cat/news/)
02:51:08	28295/28295	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/news/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/news/feed/index.html	(from http://localhost:8080/portfolio/works/cat/news/)
02:51:10	678/678	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:06%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/100	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/100.json	(from http://localhost:8080/portfolio/works/cat/salesforce/)
02:51:12	813606/813606	---M--	200	added ('OK')	image/png	etag:%22c6a26-6138b385ba930%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/allhabar4.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/allhabar4.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:51:13	13045/13045	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/salesforce/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/salesforce/feed/index.html	(from http://localhost:8080/portfolio/works/cat/salesforce/)
02:51:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:10%20GMT	http://localhost:8080/portfolio/works/cat/salesforce	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/salesforce	(from http://localhost:8080/portfolio/works/cat/salesforce/)
02:51:16	666/666	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:13%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/94	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/94.json	(from http://localhost:8080/portfolio/works/cat/medical/)
02:51:18	20769/20769	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/medical/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/medical/feed/index.html	(from http://localhost:8080/portfolio/works/cat/medical/)
02:51:19	654211/654211	---M--	200	added ('OK')	image/png	etag:%229fb83-6138b394fb120%22	http://localhost:8080/portfolio/wp-content/uploads/2019/01/alkhabar1.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/01/alkhabar1.png	(from http://localhost:8080/portfolio/works/alkhabar-alyoum/)
02:51:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:16%20GMT	http://localhost:8080/portfolio/works/cat/medical	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/medical.12e.delayed	(from http://localhost:8080/portfolio/works/cat/medical/)
02:51:23	684/684	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:19%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/92	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/92.json	(from http://localhost:8080/portfolio/works/cat/gym-fitness/)
02:51:23	39366/39366	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/gym-fitness/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/gym-fitness/feed/index.html	(from http://localhost:8080/portfolio/works/cat/gym-fitness/)
02:51:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:23%20GMT	http://localhost:8080/portfolio/works/cat/gym-fitness	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/gym-fitness.130.delayed	(from http://localhost:8080/portfolio/works/cat/gym-fitness/)
02:51:28	666/666	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:25%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/96	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/96.json	(from http://localhost:8080/portfolio/works/cat/packing/)
02:51:28	7935/7935	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/packing/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/packing/feed/index.html	(from http://localhost:8080/portfolio/works/cat/packing/)
02:51:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:28%20GMT	http://localhost:8080/portfolio/works/cat/packing	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/packing	(from http://localhost:8080/portfolio/works/cat/packing/)
02:51:32	702/702	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:30%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/91	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/91.json	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
02:51:33	33706/33706	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/fashion-ecommerce/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/fashion-ecommerce/feed/index.html	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
02:51:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:32%20GMT	http://localhost:8080/portfolio/works/cat/fashion-ecommerce	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/fashion-ecommerce	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
02:51:37	672/672	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:34%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/97	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/97.json	(from http://localhost:8080/portfolio/works/cat/religious/)
02:51:38	10547/10547	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/religious/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/religious/feed/index.html	(from http://localhost:8080/portfolio/works/cat/religious/)
02:51:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:37%20GMT	http://localhost:8080/portfolio/works/cat/religious	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/religious	(from http://localhost:8080/portfolio/works/cat/religious/)
02:51:42	663/663	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:39%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/89	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/89.json	(from http://localhost:8080/portfolio/works/cat/crypto/)
02:51:44	12651/12651	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/crypto/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/crypto/feed/index.html	(from http://localhost:8080/portfolio/works/cat/crypto/)
02:51:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:42%20GMT	http://localhost:8080/portfolio/works/cat/crypto	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/crypto	(from http://localhost:8080/portfolio/works/cat/crypto/)
02:51:48	687/687	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:51:45%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/98	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/98.json	(from http://localhost:8080/portfolio/works/cat/smart-mobility/)
02:51:53	15320/15320	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/smart-mobility/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/smart-mobility/feed/index.html	(from http://localhost:8080/portfolio/works/cat/smart-mobility/)
02:51:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:51:53%20GMT	http://localhost:8080/portfolio/works/cat/smart-mobility	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/smart-mobility.13d.delayed	(from http://localhost:8080/portfolio/works/cat/smart-mobility/)
02:52:12	180709/180709	---M--	200	added ('OK')	image/png	etag:%222c1e5-6137fa229d6b4%22	http://localhost:8080/portfolio/wp-content/uploads/2019/06/doro.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/06/doro.png	(from http://localhost:8080/portfolio/works/cat/crypto/)
02:52:16	654/654	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:52:12%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/99	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/99.json	(from http://localhost:8080/portfolio/works/cat/spa/)
02:52:22	9365/9365	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/spa/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/spa/feed/index.html	(from http://localhost:8080/portfolio/works/cat/spa/)
02:52:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:52:22%20GMT	http://localhost:8080/portfolio/works/cat/spa	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/spa.140.delayed	(from http://localhost:8080/portfolio/works/cat/spa/)
02:52:29	660/660	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:52:26%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/portfolio_cat/93	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/portfolio_cat/93.json	(from http://localhost:8080/portfolio/works/cat/legal/)
02:52:33	7314/7314	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/works/cat/legal/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/legal/feed/index.html	(from http://localhost:8080/portfolio/works/cat/legal/)
02:52:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:52:33%20GMT	http://localhost:8080/portfolio/works/cat/legal	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/cat/legal	(from http://localhost:8080/portfolio/works/cat/legal/)
02:54:29	99740/99740	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:54:17%20GMT	http://localhost:8080/portfolio/works/page/2	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/works/page/2.html	(from http://localhost:8080/portfolio/works/page/2/)
02:54:37	1226586/1226586	---M--	200	added ('OK')	image/png	etag:%2212b75a-6138ab1711c3a%22	http://localhost:8080/portfolio/wp-content/uploads/2019/06/Capturecq.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/06/Capturecq.png	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
02:54:37	2243/2243	---M--	200	added ('OK')	text/css	etag:%228c3-61376de6f84f5%22	http://localhost:8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments.css?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments946e.css	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:38	456/456	---M--	200	added ('OK')	text/css	etag:%221c8-61376de6f810e%22	http://localhost:8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments-mobile.css?ver=4.4.7	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/themes/Xtra-4.4.7_working_with_all_demos-1/assets/css/comments-mobile946e.css	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:39	1680/1680	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2024/03/12/hello-world/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/hello-world/feed/index.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:42	2032/2032	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:54:38%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/1.json	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:54:42%20GMT	http://localhost:8080/portfolio/?p=1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexcff1.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:46	2197/2197	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:54:42%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2024%2F03%2F12%2Fhello-world%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed5632.json	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:51	2344/2344	---M--	200	added ('OK')	text/xml	date:Sun,%2031%20Mar%202024%2000:54:46%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2024%2F03%2F12%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embedeebe	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:56	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Sun,%2031%20Mar%202024%2000:54:51%20GMT	http://localhost:8080/portfolio/xmlrpc.php	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/xmlrpc.149.delayed	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:54:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:54:56%20GMT	http://localhost:8080/portfolio/2024/03/12/hello-world	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/hello-world.14a.delayed	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:55:00	1518271/1518271	---M--	200	added ('OK')	image/png	etag:%22172abf-6138a47df2ccf%22	http://localhost:8080/portfolio/wp-content/uploads/2019/06/xvendo1-1.png	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-content/uploads/2019/06/xvendo1-1.png	(from http://localhost:8080/portfolio/works/cat/fashion-ecommerce/)
02:55:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:54:59%20GMT	http://localhost:8080/portfolio/2024/03/12	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:55:03	89020/89020	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:54:56%20GMT	http://localhost:8080/portfolio/category/uncategorized/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/category/uncategorized/index.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:55:04	2981/2981	---M--	200	added ('OK')	application/javascript	etag:%22ba5-5dc2a2438e980%22	http://localhost:8080/portfolio/wp-includes/js/comment-reply.min.js?ver=6.4.3	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-includes/js/comment-reply.min84fc.js	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:55:12	95774/95774	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:55:03%20GMT	http://localhost:8080/portfolio/2017/06/10/principles-of-coldness/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2017/06/10/principles-of-coldness/index.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:55:12	93207/93207	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:55:04%20GMT	http://localhost:8080/portfolio/2024/03/12/hello-world/?replytocom=1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/hello-world/index6809.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:55:15	85004/85004	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:55:03%20GMT	http://localhost:8080/portfolio/2024/03/12/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2024/03/12/index.html	(from http://localhost:8080/portfolio/2024/03/12/hello-world/)
02:55:16	1273/1273	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:55:12%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/users/1.json	(from http://localhost:8080/portfolio/author/portfolio/)
02:55:17	23320/23320	---MC-	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/author/portfolio/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolio/feed/index.html	(from http://localhost:8080/portfolio/author/portfolio/)
02:55:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:55:16%20GMT	http://localhost:8080/portfolio/author/portfolio	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolio.14e.delayed	(from http://localhost:8080/portfolio/author/portfolio/)
02:55:30	2060/2060	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:55:24%20GMT	http://localhost:8080/portfolio/wp-json/wp/v2/posts/1154	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/wp/v2/posts/1154.json	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
02:55:30	1735/1735	---M--	200	added ('OK')	application/rss+xml	etag:%229de129f5155136ae13ff68358b43e271%22	http://localhost:8080/portfolio/2023/12/17/hello-world-3/feed/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/2023/12/17/hello-world-3/feed/index.html	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
02:55:30	91905/91905	---MC-	200	added ('OK')	text/html	date:Sun,%2031%20Mar%202024%2000:55:24%20GMT	http://localhost:8080/portfolio/author/portfolio/page/2/	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/author/portfolio/page/2/index.html	(from http://localhost:8080/portfolio/author/portfolio/)
02:55:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Mar%202024%2000:55:30%20GMT	http://localhost:8080/portfolio/?p=1154	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/indexed87.html	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
02:55:39	2203/2203	---M--	200	added ('OK')	application/json	date:Sun,%2031%20Mar%202024%2000:55:30%20GMT	http://localhost:8080/portfolio/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fportfolio%2F2023%2F12%2F17%2Fhello-world-3%2F	C:/My%20Web%20Sites/portfolio-latest/localhost_8080/portfolio/wp-json/oembed/1.0/embed0cee.json	(from http://localhost:8080/portfolio/2023/12/17/hello-world-3/)
